id,age,job,marital,education,location,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
38119,33,technician,married,tertiary,Lisboa,0,503.0,0,0,cellular,29,aug,91,2,-1,0,unknown,0
38120,52,housemaid,divorced,primary,unknown,0,3899.0,0,0,unknown,9,jun,49,1,-1,0,unknown,0
38121,53,blue-collar,single,primary,unknown,0,210.0,1,0,cellular,15,may,984,1,368,1,failure,0
38122,32,technician,single,tertiary,unknown,0,849.0,1,0,cellular,28,jul,289,5,-1,0,unknown,0
38123,37,administrator,single,secondary,unknown,0,309.0,1,0,cellular,15,may,58,3,-1,0,unknown,0
38124,32,technician,married,secondary,Porto,0,367.0,1,0,cellular,11,may,214,2,276,3,failure,0
38125,66,retired,married,secondary,Lisboa,0,154.0,0,0,telephone,15,jan,66,2,-1,0,unknown,0
38126,46,management,married,tertiary,unknown,0,212.0,1,0,cellular,29,aug,515,3,-1,0,unknown,0
38127,52,management,married,tertiary,unknown,0,1065.0,1,1,cellular,21,nov,224,2,175,1,failure,0
38128,46,management,married,primary,unknown,0,-292.0,1,0,telephone,17,nov,100,1,-1,0,unknown,0
38129,40,services,married,secondary,unknown,0,778.0,0,0,cellular,14,jul,619,2,-1,0,unknown,0
38130,31,blue-collar,single,secondary,unknown,0,-64.0,0,0,cellular,21,jul,37,1,-1,0,unknown,0
38131,46,unknown,married,unknown,Braga,0,2911.0,0,0,telephone,7,jul,41,9,-1,0,unknown,0
38132,29,entrepreneur,married,secondary,unknown,1,-388.0,1,0,cellular,18,jul,411,3,-1,0,unknown,0
38133,37,management,married,tertiary,Porto,0,7100.0,0,0,cellular,20,nov,757,2,-1,0,unknown,0
38134,40,blue-collar,single,secondary,Lisboa,1,61.0,0,0,cellular,23,jul,68,2,-1,0,unknown,0
38135,78,retired,divorced,secondary,Porto,0,631.0,0,0,telephone,11,aug,95,1,-1,0,unknown,0
38136,34,entrepreneur,single,tertiary,Braga,0,1068.0,1,0,cellular,18,may,46,6,378,2,failure,0
38137,40,technician,divorced,secondary,Lisboa,0,1358.7833061438807,1,1,unknown,26,may,200,3,-1,0,unknown,0
38138,31,services,married,secondary,Lisboa,0,288.0,0,0,cellular,30,jan,164,1,-1,0,unknown,0
38139,35,management,single,tertiary,unknown,0,681.0,0,0,cellular,18,feb,737,1,561,2,success,1
38140,38,housemaid,married,secondary,Amadora,0,0.0,0,0,cellular,15,jul,105,7,-1,0,unknown,0
38141,27,services,single,secondary,unknown,0,3354.0,1,0,cellular,14,may,493,5,-1,0,unknown,0
38142,41,unknown,single,unknown,Lisboa,0,1819.0,0,0,cellular,2,sep,1440,1,458,1,failure,1
38143,39,administrator,married,secondary,Lisboa,0,563.0,1,0,cellular,4,may,190,3,-1,0,unknown,0
38144,39,unemployed,divorced,secondary,Lisboa,0,193.0,1,0,unknown,15,may,73,1,-1,0,unknown,0
38145,47,technician,married,secondary,Lisboa,0,487.0,0,0,cellular,28,jan,218,2,177,1,failure,0
38146,47,unemployed,married,tertiary,Lisboa,0,1172.0,0,1,cellular,19,nov,86,1,-1,0,unknown,0
38147,32,management,single,tertiary,Lisboa,0,4262.0,1,0,cellular,20,apr,246,1,152,1,failure,0
38148,33,technician,single,secondary,unknown,0,12177.0,0,0,cellular,18,aug,76,5,-1,0,unknown,0
38149,37,technician,married,tertiary,unknown,0,2043.0,0,0,cellular,22,aug,143,4,-1,0,unknown,0
38150,36,services,married,secondary,unknown,0,11650.0,1,0,telephone,29,jul,268,1,-1,0,unknown,1
38151,42,administrator,married,secondary,unknown,0,3165.0,1,0,unknown,16,jun,298,4,-1,0,unknown,0
38152,46,blue-collar,married,primary,Lisboa,0,676.0,1,0,cellular,20,nov,825,6,174,4,failure,0
38153,52,management,married,tertiary,unknown,0,6.0,0,0,telephone,19,oct,57,1,-1,0,unknown,0
38154,49,technician,married,secondary,Porto,0,0.0,1,0,cellular,19,nov,102,2,-1,0,unknown,0
38155,31,technician,married,secondary,Amadora,0,1868.0,1,0,unknown,9,may,213,2,-1,0,unknown,0
38156,47,services,divorced,secondary,unknown,0,430.0,1,1,unknown,14,may,335,1,-1,0,unknown,0
38157,35,technician,divorced,secondary,unknown,0,44.0,1,1,cellular,7,may,366,1,167,2,failure,0
38158,30,services,divorced,secondary,Braga,0,63.0,1,0,unknown,29,may,96,2,-1,0,unknown,0
38159,34,management,divorced,tertiary,unknown,0,1173.0,0,1,cellular,18,jul,93,1,-1,0,unknown,0
38160,34,blue-collar,divorced,primary,Porto,0,0.0,1,0,cellular,15,may,206,2,-1,0,unknown,0
38161,48,blue-collar,married,primary,Lisboa,0,916.0,0,0,unknown,12,jun,37,2,-1,0,unknown,0
38162,44,administrator,single,unknown,unknown,0,3.0,1,0,unknown,13,may,443,1,-1,0,unknown,0
38163,45,technician,married,secondary,unknown,0,1118.0,1,0,telephone,22,jul,27,1,-1,0,unknown,0
38164,56,technician,married,secondary,unknown,0,2065.0,0,0,cellular,14,aug,71,2,-1,0,unknown,0
38165,34,management,married,tertiary,unknown,0,176.0,0,0,cellular,18,aug,61,4,-1,0,unknown,0
38166,29,blue-collar,married,secondary,unknown,0,0.0,0,0,cellular,10,jul,45,1,-1,0,unknown,0
38167,28,management,single,tertiary,unknown,0,2725.0,0,0,cellular,16,jun,292,1,504,1,failure,1
38168,32,administrator,single,secondary,unknown,0,8619.0,1,0,cellular,19,nov,267,2,-1,0,unknown,0
38169,36,management,divorced,tertiary,Amadora,1,-1.0,1,1,unknown,23,may,268,1,-1,0,unknown,0
38170,30,blue-collar,married,secondary,Lisboa,0,1072.5570405684016,1,1,unknown,4,jun,48,1,-1,0,unknown,0
38171,39,blue-collar,married,primary,Porto,0,3324.0,0,0,cellular,17,nov,96,1,131,1,failure,0
38172,29,self-employed,married,tertiary,unknown,0,0.0,1,0,cellular,7,may,253,2,302,1,failure,0
38173,59,retired,divorced,secondary,unknown,0,2651.0,0,0,telephone,31,jul,258,2,-1,0,unknown,0
38174,39,blue-collar,married,primary,Lisboa,0,12848.0,1,0,unknown,5,jun,337,2,-1,0,unknown,0
38175,52,services,married,secondary,unknown,0,393.0,1,1,cellular,28,jan,446,1,182,8,failure,0
38176,49,services,married,secondary,Lisboa,0,199.0,1,0,cellular,31,jul,28,25,-1,0,unknown,0
38177,46,blue-collar,married,primary,unknown,0,596.0,1,0,unknown,3,jun,404,13,-1,0,unknown,0
38178,42,blue-collar,married,secondary,Braga,0,3052.0,1,0,unknown,27,may,32,1,-1,0,unknown,0
38179,36,management,married,tertiary,Amadora,0,-26.0,0,0,cellular,17,apr,214,2,-1,0,unknown,0
38180,40,management,married,tertiary,unknown,0,2840.0,1,0,cellular,8,jul,1720,4,-1,0,unknown,0
38181,40,technician,married,secondary,unknown,0,0.0,1,0,unknown,20,jun,111,1,-1,0,unknown,0
38182,42,self-employed,married,secondary,Lisboa,0,513.0,0,0,telephone,5,feb,98,1,-1,0,unknown,0
38183,34,management,single,tertiary,Lisboa,0,382.0,0,0,cellular,3,nov,193,1,-1,0,unknown,0
38184,38,management,married,tertiary,Lisboa,0,46.0,0,0,cellular,29,aug,70,4,-1,0,unknown,0
38185,28,management,single,tertiary,unknown,0,187.0,0,0,cellular,9,mar,295,1,-1,0,unknown,1
38186,57,management,divorced,unknown,unknown,0,2986.0,0,0,cellular,17,dec,222,2,231,1,failure,1
38188,36,technician,single,tertiary,unknown,0,0.0,1,0,cellular,14,may,155,2,303,3,other,0
38189,36,management,single,tertiary,Lisboa,0,1496.0,1,0,cellular,18,may,40,1,269,4,failure,0
38190,54,retired,married,primary,unknown,0,136.0,1,0,cellular,3,apr,352,1,332,2,failure,0
38191,52,technician,married,secondary,unknown,0,371.0,1,1,cellular,21,oct,453,1,183,3,success,1
38192,35,administrator,married,secondary,unknown,0,2278.0,1,0,cellular,21,jul,195,1,-1,0,unknown,0
38193,37,blue-collar,married,secondary,Lisboa,0,-308.0,1,0,cellular,13,may,168,4,310,11,failure,0
38194,41,management,married,tertiary,Lisboa,0,11103.0,1,0,telephone,7,may,55,1,-1,0,unknown,0
38195,54,blue-collar,married,secondary,unknown,0,3002.0,0,0,cellular,13,aug,110,4,-1,0,unknown,0
38196,30,management,single,tertiary,Lisboa,0,1072.5570405684016,1,0,cellular,15,may,61,1,298,2,failure,0
38197,47,services,married,secondary,Porto,0,311.0,1,1,cellular,12,may,238,1,301,3,failure,0
38198,43,blue-collar,married,secondary,unknown,0,236.0,0,0,unknown,17,jun,169,4,-1,0,unknown,0
38199,37,unemployed,married,tertiary,unknown,0,1236.0,0,0,cellular,29,jul,300,2,-1,0,unknown,0
38200,46,administrator,married,secondary,unknown,0,1410.6960033733785,1,0,telephone,21,nov,192,9,-1,0,unknown,0
38201,48,management,single,tertiary,unknown,0,906.0,1,0,telephone,29,jul,289,9,-1,0,unknown,0
38202,71,management,married,tertiary,unknown,0,13297.0,0,0,cellular,11,aug,265,1,190,2,failure,0
38203,52,technician,married,secondary,unknown,0,945.0,0,0,unknown,20,jun,16,8,-1,0,unknown,0
38204,42,blue-collar,married,primary,Braga,0,1455.0,1,0,cellular,2,feb,279,2,269,2,other,0
38205,32,entrepreneur,married,secondary,unknown,0,126.0,1,1,cellular,23,jul,538,2,-1,0,unknown,0
38206,34,retired,married,secondary,unknown,0,165.0,0,0,cellular,12,may,99,1,370,1,failure,0
38207,52,management,married,tertiary,Lisboa,0,-542.0,0,0,cellular,28,aug,80,2,-1,0,unknown,0
38208,46,services,married,secondary,unknown,0,417.0,0,0,cellular,20,aug,81,2,-1,0,unknown,0
38209,48,blue-collar,married,secondary,unknown,0,1039.0,1,0,cellular,17,nov,581,1,-1,0,unknown,0
38210,36,entrepreneur,divorced,tertiary,unknown,0,1231.8421722761593,1,0,cellular,18,nov,583,2,-1,0,unknown,0
38211,44,technician,married,secondary,unknown,0,0.0,1,0,unknown,5,may,225,2,-1,0,unknown,0
38212,40,technician,married,secondary,Lisboa,0,203.0,1,0,cellular,24,jul,328,1,-1,0,unknown,0
38213,41,entrepreneur,married,primary,Lisboa,0,0.0,0,0,unknown,16,jun,630,2,-1,0,unknown,0
38214,28,self-employed,single,secondary,unknown,0,241.0,1,0,cellular,9,jul,275,1,-1,0,unknown,0
38215,46,technician,single,secondary,Porto,1,-1124.0,1,1,unknown,9,may,206,2,-1,0,unknown,0
38216,40,self-employed,single,tertiary,unknown,0,265.0,0,0,cellular,5,feb,121,3,-1,0,unknown,0
38217,40,administrator,married,secondary,unknown,0,-393.0,1,1,unknown,23,may,235,2,-1,0,unknown,0
38218,56,retired,divorced,primary,Amadora,0,1177.0,0,0,cellular,30,jul,39,2,-1,0,unknown,0
38219,51,blue-collar,divorced,unknown,unknown,0,0.0,0,1,unknown,3,jul,167,11,-1,0,unknown,0
38220,36,technician,divorced,secondary,Lisboa,0,1451.0,1,0,cellular,23,jul,192,4,93,17,other,1
38221,50,services,married,secondary,unknown,0,77.0,0,0,cellular,27,may,138,2,-1,0,unknown,0
38222,47,blue-collar,single,secondary,Porto,0,152.0,1,0,cellular,3,feb,193,3,271,4,failure,0
38223,31,management,married,tertiary,Lisboa,0,927.0,0,0,cellular,18,aug,100,4,-1,0,unknown,0
38224,40,services,single,secondary,unknown,0,2936.0,0,0,unknown,6,jun,473,2,-1,0,unknown,0
38225,32,management,married,tertiary,Coimbra,0,1667.0,1,0,cellular,18,nov,164,2,179,3,failure,0
38226,34,blue-collar,divorced,secondary,Porto,0,0.0,1,0,cellular,5,may,150,1,-1,0,unknown,0
38227,71,retired,married,primary,unknown,0,0.0,0,0,cellular,16,sep,246,3,-1,0,unknown,0
38228,42,blue-collar,divorced,secondary,Amadora,0,-135.0,1,0,unknown,13,may,15,11,-1,0,unknown,0
38229,53,services,married,unknown,Porto,0,164.0,0,0,cellular,29,jan,139,1,-1,0,unknown,0
38230,48,technician,married,primary,unknown,0,235.0,0,0,cellular,9,sep,386,2,191,3,success,1
38231,29,blue-collar,single,secondary,Lisboa,0,266.0,1,0,cellular,6,may,540,1,-1,0,unknown,1
38232,58,blue-collar,married,primary,unknown,0,5188.0,1,0,cellular,25,aug,606,6,-1,0,unknown,1
38233,55,technician,single,secondary,unknown,0,99.0,1,0,cellular,12,may,300,1,370,3,failure,0
38234,34,technician,single,secondary,Lisboa,0,229.0,0,0,cellular,22,aug,154,2,-1,0,unknown,0
38235,37,blue-collar,married,secondary,unknown,0,2870.0,1,0,unknown,6,jun,94,2,-1,0,unknown,0
38236,38,management,single,tertiary,unknown,0,126.0,1,0,unknown,30,may,355,2,-1,0,unknown,0
38237,59,unknown,single,secondary,unknown,0,3237.0,0,0,unknown,6,jun,100,3,-1,0,unknown,0
38238,33,blue-collar,married,secondary,unknown,0,328.0,1,0,telephone,30,jul,216,9,-1,0,unknown,0
38240,44,services,married,secondary,unknown,0,5781.0,1,1,cellular,15,may,195,1,-1,0,unknown,0
38241,34,housemaid,married,tertiary,Lisboa,0,11219.0,0,0,cellular,25,may,112,1,-1,0,unknown,0
38242,31,management,married,tertiary,Lisboa,0,2994.0,1,0,cellular,10,nov,182,1,229,2,failure,0
38243,31,technician,single,secondary,unknown,0,1.0,1,0,unknown,20,may,71,3,-1,0,unknown,0
38244,29,management,single,tertiary,Amadora,0,74.0,0,0,cellular,6,aug,174,1,-1,0,unknown,0
38245,32,administrator,married,secondary,unknown,0,205.0,0,0,cellular,18,jul,197,3,-1,0,unknown,0
38246,40,self-employed,single,secondary,Lisboa,0,652.0,0,0,unknown,17,jun,187,1,-1,0,unknown,0
38247,32,services,married,secondary,unknown,0,11.0,0,0,cellular,20,aug,322,2,-1,0,unknown,0
38248,22,services,single,secondary,unknown,0,2273.0,0,1,cellular,2,jul,98,1,-1,0,unknown,0
38249,70,retired,married,primary,Lisboa,0,6538.0,0,0,cellular,9,sep,394,2,-1,0,unknown,1
38250,60,blue-collar,married,secondary,Porto,0,0.0,0,0,cellular,21,aug,111,2,-1,0,unknown,0
38251,27,technician,single,secondary,Amadora,0,2293.0,1,0,cellular,18,may,317,3,364,1,other,0
38252,53,technician,married,secondary,Porto,0,163.0,1,1,cellular,24,nov,108,1,-1,0,unknown,0
38253,34,technician,married,tertiary,Porto,0,4.0,1,0,telephone,24,jul,70,1,-1,0,unknown,0
38254,32,services,divorced,secondary,unknown,0,1114.8244109190236,1,0,cellular,18,nov,331,2,-1,0,unknown,0
38255,54,management,married,tertiary,Lisboa,0,752.0,0,0,telephone,29,jul,211,5,491,4,other,1
38256,45,technician,married,secondary,Coimbra,0,3395.0,1,0,unknown,14,may,215,1,-1,0,unknown,0
38257,40,blue-collar,married,primary,Porto,0,1061.0,1,0,unknown,15,may,191,4,-1,0,unknown,0
38258,39,blue-collar,married,primary,unknown,0,398.0,1,0,cellular,12,may,256,1,-1,0,unknown,0
38259,53,administrator,married,secondary,unknown,0,1647.9601064042574,0,1,cellular,18,jul,143,7,-1,0,unknown,0
38260,26,technician,single,secondary,Porto,0,2087.0,0,0,unknown,8,may,151,1,-1,0,unknown,0
38261,31,blue-collar,married,secondary,unknown,0,822.0,1,0,cellular,13,may,185,6,-1,0,unknown,0
38262,31,management,single,tertiary,Porto,0,96.0,0,0,cellular,29,aug,63,2,-1,0,unknown,0
38263,36,management,married,tertiary,Lisboa,0,96.0,0,0,cellular,30,jul,729,4,-1,0,unknown,1
38264,47,technician,married,primary,unknown,0,187.0,1,0,unknown,9,may,165,1,-1,0,unknown,0
38265,38,blue-collar,married,primary,Lisboa,0,6843.0,0,0,unknown,2,jun,89,1,-1,0,unknown,0
38266,42,technician,married,secondary,unknown,0,-158.0,1,0,cellular,29,may,124,3,-1,0,unknown,0
38267,55,blue-collar,married,primary,Lisboa,0,4103.0,0,0,cellular,19,nov,291,1,-1,0,unknown,0
38268,46,self-employed,married,primary,unknown,0,49.0,0,0,cellular,27,aug,197,6,-1,0,unknown,0
38269,34,blue-collar,married,primary,Amadora,0,-78.0,1,0,unknown,9,may,198,1,-1,0,unknown,0
38270,40,student,single,tertiary,unknown,0,1523.0,1,0,unknown,5,jun,17,16,-1,0,unknown,0
38271,55,services,married,secondary,unknown,0,1803.9180490504993,1,1,cellular,18,nov,588,1,110,2,failure,0
38272,42,services,married,secondary,Lisboa,0,-246.0,1,0,unknown,7,may,149,1,-1,0,unknown,0
38273,25,student,single,tertiary,Porto,0,58.0,0,0,cellular,24,jul,139,5,-1,0,unknown,1
38274,36,entrepreneur,married,secondary,Lisboa,0,302.0,1,0,cellular,17,apr,112,1,-1,0,unknown,0
38275,54,retired,divorced,tertiary,unknown,0,6102.0,1,1,unknown,21,may,86,6,-1,0,unknown,0
38276,26,management,single,tertiary,unknown,0,1274.0,1,0,cellular,1,jun,190,1,84,1,failure,0
38277,46,technician,married,secondary,Porto,0,198.0,1,0,cellular,30,jan,153,1,2,6,other,0
38278,30,management,single,secondary,Porto,0,1090.0,1,0,cellular,9,jul,65,1,-1,0,unknown,0
38279,30,technician,single,tertiary,Porto,0,10.0,0,0,cellular,26,aug,276,8,-1,0,unknown,0
38280,31,technician,single,secondary,unknown,0,1170.0,1,0,unknown,2,jun,120,2,-1,0,unknown,0
38281,34,management,married,tertiary,unknown,0,136.0,1,0,cellular,22,apr,156,1,-1,0,unknown,0
38282,39,management,married,tertiary,unknown,0,3590.0,0,0,cellular,8,aug,198,2,-1,0,unknown,0
38283,37,management,married,tertiary,unknown,0,0.0,1,0,unknown,12,may,346,4,-1,0,unknown,0
38284,70,retired,divorced,primary,unknown,0,2242.7346541397583,0,0,telephone,14,jul,413,1,181,3,success,1
38285,29,blue-collar,married,primary,Lisboa,0,6.0,1,0,cellular,5,may,39,5,349,2,other,0
38286,43,blue-collar,married,unknown,Lisboa,0,175.0,0,0,cellular,7,may,54,1,-1,0,unknown,0
38287,40,entrepreneur,married,primary,unknown,0,3676.0,1,1,unknown,15,may,101,1,-1,0,unknown,0
38288,29,student,single,secondary,unknown,0,314.0,0,0,cellular,13,aug,485,3,105,1,success,0
38289,47,management,married,tertiary,Lisboa,0,0.0,0,0,cellular,4,aug,491,1,-1,0,unknown,0
38290,56,blue-collar,divorced,primary,Amadora,0,-216.0,1,0,unknown,26,may,336,1,-1,0,unknown,0
38291,32,technician,married,unknown,Porto,0,102.0,1,0,unknown,21,may,12,11,-1,0,unknown,0
38292,36,administrator,married,secondary,unknown,0,1588.0,1,0,cellular,7,apr,103,1,-1,0,unknown,0
38293,37,blue-collar,married,secondary,unknown,0,16.0,1,0,unknown,7,may,250,1,-1,0,unknown,0
38294,54,management,married,tertiary,Porto,0,8295.0,0,0,cellular,5,jun,207,1,-1,0,unknown,1
38295,34,management,married,tertiary,unknown,0,3064.0,1,0,cellular,17,jul,324,1,-1,0,unknown,0
38296,30,blue-collar,married,secondary,unknown,0,893.9004269609989,1,0,unknown,28,may,116,12,-1,0,unknown,0
38297,32,services,single,secondary,Amadora,0,659.0,1,0,cellular,20,apr,12,6,-1,0,unknown,0
38298,34,blue-collar,single,secondary,Lisboa,0,551.0,1,0,cellular,8,may,347,2,-1,0,unknown,0
38299,33,management,single,tertiary,Porto,0,301.0,1,0,cellular,17,apr,446,1,-1,0,unknown,0
38300,34,technician,married,tertiary,unknown,0,1189.5748019255373,1,0,cellular,13,aug,726,1,-1,0,unknown,0
38301,51,blue-collar,married,secondary,Lisboa,0,22.0,1,1,unknown,9,may,178,1,-1,0,unknown,0
38302,37,administrator,divorced,tertiary,unknown,0,1277.338122943389,1,0,cellular,29,jan,39,1,-1,0,unknown,0
38303,40,administrator,divorced,secondary,unknown,0,-20.0,0,0,unknown,1,jul,58,1,-1,0,unknown,0
38304,50,management,married,secondary,Porto,0,-44.0,1,0,unknown,27,may,45,1,-1,0,unknown,0
38305,57,management,married,tertiary,unknown,0,-22.0,1,0,unknown,28,may,463,1,-1,0,unknown,0
38306,37,management,married,tertiary,unknown,0,597.0,0,1,unknown,30,jun,96,3,-1,0,unknown,0
38307,38,student,single,unknown,unknown,0,444.0,0,0,cellular,8,mar,157,3,206,6,success,0
38308,46,self-employed,married,tertiary,unknown,0,291.0,0,0,cellular,9,feb,105,2,-1,0,unknown,0
38309,54,administrator,married,secondary,Porto,0,3729.0,0,1,cellular,18,nov,597,2,116,1,other,0
38310,34,services,married,primary,Lisboa,0,31.0,0,1,cellular,9,jul,53,3,-1,0,unknown,0
38311,59,blue-collar,married,primary,Lisboa,0,6271.0,1,0,cellular,25,aug,102,5,-1,0,unknown,0
38312,58,services,married,secondary,Porto,0,2745.0,1,0,cellular,7,may,161,1,324,2,failure,0
38313,34,blue-collar,married,primary,unknown,0,277.0,1,0,cellular,17,apr,76,2,-1,0,unknown,0
38314,51,housemaid,married,primary,unknown,0,618.0,1,1,cellular,4,feb,69,1,-1,0,unknown,0
38315,30,self-employed,married,secondary,unknown,0,1772.0,1,0,cellular,13,apr,158,4,-1,0,unknown,0
38316,49,housemaid,married,tertiary,unknown,0,50.0,1,1,cellular,29,jan,149,1,-1,0,unknown,0
38317,31,services,married,secondary,unknown,0,1129.0,1,0,unknown,9,may,231,2,-1,0,unknown,0
38318,36,management,single,tertiary,unknown,0,72.0,1,1,cellular,21,nov,10,7,-1,0,unknown,0
38319,28,administrator,single,secondary,unknown,0,2290.0,1,0,cellular,18,may,2301,1,-1,0,unknown,1
38320,37,unknown,married,secondary,Porto,0,5700.0,0,0,unknown,19,jun,49,2,-1,0,unknown,0
38321,32,management,single,tertiary,Lisboa,0,12607.0,0,0,cellular,14,aug,203,5,84,1,failure,0
38322,39,housemaid,married,primary,unknown,0,0.0,1,0,telephone,16,jul,129,6,-1,0,unknown,0
38323,44,blue-collar,married,primary,Porto,0,194.0,1,0,unknown,28,may,105,2,-1,0,unknown,0
38324,33,management,married,tertiary,unknown,0,296.0,0,0,cellular,13,aug,142,4,-1,0,unknown,0
38325,40,services,divorced,secondary,unknown,0,9.0,0,0,cellular,28,jul,154,2,-1,0,unknown,0
38326,37,management,married,tertiary,unknown,0,64.0,0,0,cellular,7,may,219,1,295,1,failure,0
38327,49,management,married,secondary,Lisboa,0,1601.0,0,0,cellular,29,jul,47,5,-1,0,unknown,0
38328,40,management,married,tertiary,Porto,0,0.0,0,0,cellular,20,aug,96,3,-1,0,unknown,0
38329,32,technician,married,tertiary,Porto,0,1352.0,0,0,cellular,20,nov,221,3,-1,0,unknown,0
38330,42,administrator,divorced,secondary,unknown,0,153.0,1,0,unknown,16,may,844,2,-1,0,unknown,1
38331,40,services,married,secondary,Lisboa,0,-46.0,0,0,unknown,23,may,132,2,-1,0,unknown,0
38332,32,technician,married,secondary,unknown,0,1118.0,1,1,unknown,9,may,128,2,-1,0,unknown,0
38334,36,blue-collar,married,secondary,unknown,0,0.0,1,0,cellular,30,jul,184,6,-1,0,unknown,0
38335,54,blue-collar,married,secondary,unknown,0,2255.0,0,0,cellular,25,aug,304,6,-1,0,unknown,0
38336,33,technician,married,secondary,unknown,0,3071.0,1,1,cellular,20,nov,46,2,122,1,failure,0
38337,51,technician,married,secondary,Braga,0,8758.0,0,0,telephone,31,jul,92,2,-1,0,unknown,0
38338,35,technician,married,tertiary,Porto,0,1654.0,0,0,cellular,7,aug,169,2,-1,0,unknown,0
38339,31,blue-collar,married,primary,Porto,0,1101.8114809076856,1,0,unknown,8,may,31,1,-1,0,unknown,0
38340,25,services,single,secondary,Lisboa,0,79.0,0,1,cellular,21,jul,24,28,-1,0,unknown,0
38341,40,administrator,divorced,secondary,unknown,0,4.0,0,0,cellular,30,jul,63,3,-1,0,unknown,0
